formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C33H45N5O8	[M - H2O + H]+	C33H44N5O7+	1.000	0.000	45.174	38.638	6.537	18	0.895	-0.473	1.098	-28939.921		622.324	214	3.568	836968626537763031	836967509959482531	836967509959482530	1588	
1	C15H27N3O7	[M - H2O + H]+	C15H26N3O6+	1.000	0.333	61.333	57.737	3.596	17	0.935	0.162	1.034	-52328.244		344.182	214	3.571	836968500993854091	836967510144031927	836967510144031926	1593	
1	CO2S9	[M + K]+	CKO2S9+	0.457	0.456	-3.100	-3.100	0.000	0	0.000	3.795	3.795	3.463		370.703	214	3.571	836968577053364056	836967510068534447	836967510068534446	1591	
1	C29H43N5O9	[M - H2O + H]+	C29H42N5O8+	1.000	0.333	70.866	67.467	3.399	27	0.911	0.069	0.872	-30611.241		588.305	214	3.571	836968711229150369	836967510106283187	836967510106283186	1592	
1	C74H106N20O13S	[M + H]+	C74H107N20O13S+	0.504	0.333	51.237	44.718	6.518	29	0.969	-0.875	0.900	4.129		1515.810	214	3.571	836968556887149988	836967510181780667	836967510181780666	1594	
1	C37H57N7O11	[M - H2O + H]+	C37H56N7O10+	0.999	0.000	57.639	47.612	10.027	32	0.912	-0.118	0.820	-23746.642		758.409	214	3.571	836968584192069504	836967510223723711	836967510223723710	1595	
1	HNOP10	[M + K]+	HKNOP10+	1.000	1.000	-13.131	-13.131	0.000	0	0.000	6.310	6.310	5.799		379.709	214	3.572	836968552994835830	836967510303415495	836967510303415494	1597	
1	C20H16N6O3	[M + H3N + H]+	C20H20N7O3+	0.732	0.255	116.309	116.309	0.000	26	0.533	2.015	2.259	3.462		406.164	214	3.572	836968599195095048	836967510261472451	836967510261472450	1596	
1	C32H46N6O9	[M - H2O + H]+	C32H45N6O8+	1.000	0.333	111.223	104.497	6.726	44	0.938	-0.404	0.725	-28082.677		641.330	214	3.572	836968949587254304	836967510336969931	836967510336969930	1598	
1	C9H17N5O3	[M + Na]+	C9H17N5NaO3+	0.995	0.998	20.726	20.726	0.000	4	0.170	0.756	0.756	3.043		266.123	214	3.572	836968677309813527	836967510030785707	836967510030785706	1590	
1	C39H50N6O10	[M + H3N + H]+	C39H54N7O10+	0.346	0.333	55.846	47.199	8.647	35	0.829	0.010	0.441	-3.187		780.390	214	3.574	836968594006740956	836967510378912975	836967510378912974	1599	
1	C14H22Br4N4O3	[M + Na]+	C14H22Br4N4NaO3+	1.000	1.000	106.612	106.612	0.000	32	0.673	0.326	1.540	1.960		632.833	215	3.590	836968527845788647	836967510416661715	836967510416661714	1600	
1	C50H70N10O13	[M - H2O + H]+	C50H69N10O12+	0.999	0.330	76.468	64.834	11.635	44	0.928	0.086	0.507	-17982.932		1001.510	216	3.595	836968691901797302	836967510454410455	836967510454410454	1601	
1	C26H34N6O3	[M + Na]+	C26H34N6NaO3+	0.877	0.883	34.744	34.744	0.000	20	0.368	0.060	0.962	0.619		501.259	216	3.596	836968714794308865	836967510487964891	836967510487964890	1602	
1	C50H68N10O12	[M + Na]+	C50H68N10NaO12+	0.949	0.899	47.136	40.919	6.218	40	0.810	0.574	1.148	0.861		1023.492	216	3.600	836969050854531222	836967510525713631	836967510525713630	1603	
1	C19H36N4O6S	[M - H2O + H]+	C19H35N4O5S+	1.000	0.333	121.049	121.049	0.000	41	0.807	-0.304	1.052	-41768.070		431.231	216	3.601	836968982869056989	836967510563462371	836967510563462370	1604	
1	C37H66N8O10	[M - H2O + H]+	C37H65N8O9+	1.000	0.333	90.112	83.793	6.319	41	0.948	-0.368	0.706	-23528.209		765.487	216	3.602	836968535483616348	836967510601211111	836967510601211110	1605	
1	C41H60N6O9	[M - H2O + H]+	C41H59N6O8+	1.000	0.333	48.406	46.138	2.268	24	0.951	-0.669	0.977	-23596.150		763.435	216	3.602	836968547315748076	836967510672514287	836967510672514286	1607	
1	C15H36N4O8	[M - H2O + H]+	C15H35N4O7+	1.000	0.333	70.388	70.388	0.000	26	0.864	-0.087	0.587	-47003.108		383.247	216	3.602	836968560691383795	836967510634765547	836967510634765546	1606	
1	C37H64N8O9	[M + Na]+	C37H64N8NaO9+	1.000	1.000	50.250	50.250	0.000	28	0.410	0.427	1.161	0.436		787.469	216	3.603	836969131842347862	836967510706068723	836967510706068722	1608	
1	C44H53N3O7	[M + H3N + H]+	C44H57N4O7+	0.988	0.333	75.702	75.702	0.000	36	0.715	-1.191	2.159	2.195		753.424	217	3.609	836969326973956448	836967510819314943	836967510815120638	1611	
1	C37H55N7O9	[M - H2O + H]+	C37H54N7O8+	1.000	0.000	46.649	41.297	5.352	35	0.913	-0.235	0.705	-24861.177		724.404	217	3.611	836968982768393679	836967510743817463	836967510743817462	1609	
1	C13H18B3N3O5	[M + H3N + H]+	C13H22B3N4O5+	0.811	0.330	71.404	71.404	0.000	19	0.529	0.894	1.212	-3.565		344.196	217	3.612	836969139845079996	836967510991281427	836967510991281426	1616	
1	C15H24I3N5O5	[M + H3N + H]+	C15H28I3N6O5+	0.999	0.333	112.868	112.868	0.000	27	0.413	-0.108	0.540	-1.738		752.924	217	3.613	836969142474908653	836967510781566203	836967510781566202	1610	
1	C33H52N8O9	[M - H2O + H]+	C33H51N8O8+	1.000	0.000	48.069	48.069	0.000	27	0.820	-0.386	0.752	-26200.049		687.384	217	3.616	836968622410567846	836967510886423815	836967510886423814	1613	
1	C24H42N4O10	[M - H2O + H]+	C24H41N4O9+	0.617	0.313	46.445	46.445	0.000	20	0.433	0.953	1.038	-34032.100		529.285	217	3.616	836968762869421754	836967511029030167	836967511029030166	1617	
1	C20H41N5O8	[M + Na]+	C20H41N5NaO8+	1.000	1.000	48.811	48.811	0.000	20	0.463	-0.155	1.319	-0.675		502.284	217	3.616	836968791294220187	836967510919978251	836967510919978250	1614	
1	C50H75N13O11	[M + Na]+	C50H75N13NaO11+	0.980	0.987	85.009	78.599	6.409	43	0.896	-0.640	0.666	-1.761		1056.558	217	3.620	836968692874875855	836967511066778907	836967511066778906	1618	
1	C10H14Br4N4	[M + Na]+	C10H14Br4N4Na+	1.000	1.000	7.521	7.521	0.000	5	0.158	10.741	10.741	-1.183		528.784	217	3.620	836968570719964927	836967511100333343	836967511100333342	1619	
1	C8H15Br4NO3	[M + H]+	C8H16Br4NO3+	0.995	0.500	21.381	21.381	0.000	5	0.223	6.589	6.589	-0.629		489.786	217	3.624	836968609387253858	836967511138082083	836967511138082082	1620	
1	C28H32O4	[M - H2O + H]+	C28H31O3+	0.290	0.218	18.098	18.098	0.000	1	0.528	0.729	1.012	-43375.906		415.227	218	3.625	836968698591712253	836967511171636519	836967511171636518	1621	
1	C33H60N4O11	[M + Na]+	C33H60N4NaO11+	1.000	1.000	22.556	22.556	0.000	27	0.749	-2.223	2.703	2.615		711.417	218	3.626	836968715083715862	836967511280688435	836967511280688434	1624	
1	C41H64N8O13	[M - H2O + H]+	C41H63N8O12+	1.000	0.329	123.069	116.418	6.650	49	0.962	0.392	0.826	-20954.925		859.457	218	3.626	836968685455151955	836967511209385259	836967511205190954	1622	
1	C23H33N3O6	[M - H2O + H]+	C23H32N3O5+	1.000	0.303	106.389	106.068	0.321	37	0.862	-0.517	0.977	-41866.059		430.232	218	3.626	836968641234604513	836967511242939695	836967511242939694	1623	
1	C40H62N8O12	[M - H2O + H]+	C40H61N8O11+	1.000	0.333	119.578	112.966	6.612	46	0.970	-0.522	0.675	-21712.754		829.446	218	3.628	836968773304850236	836967511318437175	836967511318437174	1625	
1	C14H30N6O5	[M - H2O + H]+	C14H29N6O4+	0.569	0.333	51.376	51.376	0.000	19	0.855	0.386	0.493	-52179.580		345.222	218	3.630	836968547760344326	836967511356185915	836967511356185914	1626	
1	C33H62N4O12	[M - H2O + H]+	C33H61N4O11+	1.000	0.028	51.016	42.835	8.182	26	0.891	0.499	1.672	-26120.359		689.435	218	3.630	836968557684067784	836967511427489091	836967511427489090	1628	
1	C23H38N6O5	[M - H2O + H]+	C23H37N6O4+	1.000	0.333	90.441	85.381	5.060	37	0.944	-0.264	1.211	-39042.489		461.288	218	3.630	836968568220159677	836967511393934655	836967511389740350	1627	
1	C45H77N11O14	[M - H2O + H]+	C45H76N11O13+	1.000	0.332	121.083	117.307	3.776	49	0.965	-0.162	0.716	-18403.469		978.563	218	3.638	836968768200382199	836967511498792267	836967511498792266	1630	
1	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	1.000	0.333	25.040	22.918	2.121	4	0.986	1.440	1.440	-78594.488		229.155	218	3.641	836968769001494291	836967511536541007	836967511532346702	1631	
1	C24H42N6O6	[M + Na]+	C24H42N6NaO6+	0.808	0.834	8.449	8.449	0.000	12	0.088	-3.407	3.407	-2.060		533.305	219	3.644	836968568111107749	836967511465237831	836967511465237830	1629	
1	C36H56N14O11	[M - H2O + H]+	C36H55N14O10+	0.154	0.012	12.483	12.483	0.000	10	0.551	1.803	1.803	-21352.570		843.423	219	3.644	836969523993000804	836967511712701795	836967511712701794	1636	
1	C23H42N4O6	[M - H2O + H]+	C23H41N4O5+	1.000	0.333	104.596	101.828	2.768	36	0.918	2.011	2.011	-39729.433		453.308	219	3.645	836968651430957590	836967511570095443	836967511570095442	1632	
1	C19H32N4O7	[M - H2O + H]+	C19H31N4O6+	1.000	0.333	90.681	90.681	0.000	31	0.845	1.921	1.921	-43795.524		411.225	219	3.648	836968586486353812	836967511607844183	836967511607844182	1633	
1	C41H62N6O10	[M + Na]+	C41H62N6NaO10+	1.000	1.000	117.820	108.734	9.086	45	0.935	0.133	0.504	0.094		821.442	219	3.649	836968612704948326	836967511641398619	836967511641398618	1634	
1	C70H101N11O17	[M - H2O + H]+	C70H100N11O16+	0.278	0.001	31.346	20.326	11.020	24	0.908	1.705	1.705	-13334.582		1350.734	219	3.649	836968649015038457	836967511679147359	836967511679147358	1635	
1	C28H43N3O8	[M - H2O + H]+	C28H42N3O7+	0.694	0.332	23.245	23.245	0.000	13	0.053	0.973	1.302	-33834.929		532.302	219	3.651	836968779831187311	836967512039857543	836967512039857542	1646	
1	C21H28N4O5	[M - H2O + H]+	C21H27N4O4+	1.000	0.332	126.962	121.922	5.041	40	0.912	2.311	2.311	-45114.409		399.203	219	3.652	836968994336284245	836967511788199275	836967511788199274	1638	
1	C27H41N5O7	[M - H2O + H]+	C27H40N5O6+	1.000	0.333	56.253	51.436	4.817	18	0.954	0.127	0.374	-33959.539		530.299	219	3.652	836968658401890924	836967511863696755	836967511863696754	1640	
1	C27H44N4O6Si	[M - H2O + H]+	C27H43N4O5Si+	0.583	0.000	38.192	38.192	0.000	28	0.753	1.641	1.950	-33899.599		531.299	219	3.652	836968715599615280	836967511897251191	836967511897251190	1641	
1	C50H74N16O10	[M + H]+	C50H75N16O10+	0.673	0.279	47.137	38.550	8.586	19	0.983	0.969	0.969	4.361		1059.589	219	3.652	836968724185355632	836967511939194235	836967511939194234	1642	
1	C50H74N16O10	[M + Na]+	C50H74N16NaO10+	0.547	0.946	44.986	40.203	4.783	11	0.979	1.877	1.877	4.222		1081.571	219	3.653	836968706581861436	836967512006303107	836967512006303106	1644	
1	C18H31N3O8	[M - H2O + H]+	C18H30N3O7+	0.470	0.233	35.367	35.367	0.000	13	0.092	1.620	1.850	-45005.280		400.207	219	3.655	836968631105360179	836967511972748671	836967511972748670	1643	
1	C27H41N5O7	[M - H2O + H]+	C27H40N5O6+	0.834	0.274	31.572	31.572	0.000	20	0.468	1.299	1.339	-33959.627		530.299	219	3.656	836968587690119083	836967513151348223	836967513151348222	1679	
1	C37H66N8O12	[M - H2O + H]+	C37H65N8O11+	1.000	0.000	71.591	65.434	6.157	44	0.921	2.627	2.627	-22583.069		797.478	219	3.657	836968637342290326	836967512077606283	836967512077606282	1647	
1	C22H32N4O4	[M - H2O + H]+	C22H31N4O3+	0.998	0.333	120.816	120.816	0.000	39	0.935	2.291	2.291	-45103.061		399.243	219	3.658	836968652743774768	836967512115355023	836967512115355022	1648	
1	C27H39N5O6	[M + Na]+	C27H39N5NaO6+	1.000	1.000	43.515	37.598	5.917	21	0.735	-0.539	0.681	1.132		552.280	220	3.659	836968662885601921	836967512182463891	836967512178269586	1649	
1	C34H60N8O12	[M + Na]+	C34H60N8NaO12+	0.977	0.888	88.005	82.551	5.454	33	0.945	2.399	2.399	4.463		795.426	220	3.663	836968688441496453	836967512253767067	836967512253767066	1651	
1	C37H59N9O9	[M + Na]+	C37H59N9NaO9+	0.991	0.984	35.360	35.360	0.000	20	0.913	-0.731	1.402	-3.792		796.430	220	3.663	836968808994183139	836967512216018327	836967512216018326	1650	
1	C29H47N7O8	[M - H2O + H]+	C29H46N7O7+	1.000	0.333	97.916	94.472	3.443	33	0.935	1.527	1.527	-29799.159		604.347	220	3.667	836968849444051186	836967512291515807	836967512291515806	1652	
1	C26H45N5O9	[M + Na]+	C26H45N5NaO9+	0.875	1.000	87.154	85.388	1.766	40	0.880	0.374	0.532	-3.397		594.309	220	3.672	836968918536821496	836967512362818983	836967512362818982	1654	
1	C34H43N3O7	[M - H2O + H]+	C34H42N3O6+	1.000	0.333	85.237	85.237	0.000	32	0.927	0.706	1.722	-30614.417		588.307	220	3.672	836968876769941962	836967512325070243	836967512325070242	1653	
1	C40H57N5O8	[M + Na]+	C40H57N5NaO8+	0.954	0.740	33.971	33.971	0.000	22	0.778	-2.407	2.440	-0.757		758.409	221	3.678	836969263182785994	836967512396373419	836967512396373418	1655	
1	C39H55N7O10	[M - H2O + H]+	C39H54N7O9+	1.000	0.333	130.881	124.364	6.517	47	0.968	-0.648	1.134	-23561.734		764.398	221	3.679	836968745110738519	836967512434122159	836967512434122158	1656	
1	C2O2S9	[M + K]+	C2KO2S9+	0.612	0.607	-2.874	-2.874	0.000	0	0.000	2.322	2.322	2.518		382.703	221	3.681	836968655633650270	836967512585117119	836967512585117118	1661	
1	C50H66N8O12	[M + Na]+	C50H66N8NaO12+	1.000	1.000	123.718	123.718	0.000	53	0.976	-0.439	0.656	-0.987		993.468	221	3.681	836968908311108244	836967512476065203	836967512476065202	1657	
1	C32H48N6O8	[M - H2O + H]+	C32H47N6O7+	1.000	0.333	70.688	61.671	9.016	31	0.870	1.049	1.305	-28708.568		627.350	221	3.681	836968695274017769	836967512551562683	836967512551562682	1659	
1	C23H44N4O6	[M - H2O + H]+	C23H43N4O5+	1.000	0.333	73.836	70.535	3.301	22	0.911	0.722	1.112	-39554.493		455.323	221	3.681	836968663418278556	836967512513813943	836967512509619638	1658	
1	C33H48N4O7S	[M - H2O + H]+	C33H47N4O6S+	0.335	0.225	51.620	51.620	0.000	30	0.771	1.112	2.073	-28711.081		627.321	221	3.681	836968729524704696	836967512694169035	836967512694169034	1664	
1	C24H34N4O6	[M + Na]+	C24H34N4NaO6+	1.000	0.928	79.104	79.104	0.000	38	0.887	-0.168	1.235	2.121		497.238	221	3.683	836968961293556860	836967512622865859	836967512622865858	1662	
1	C2H2NO3P3S6	[M + Na]+	C2H2NNaO3P3S6+	0.160	0.144	-3.549	-4.184	0.634	0	0.000	-3.779	3.779	-3.637		395.745	221	3.685	836968629058539792	836967512660614599	836967512660614598	1663	
1	C34H46N6O8	[M - H2O + H]+	C34H45N6O7+	0.781	0.266	72.981	72.981	0.000	26	0.541	0.404	0.823	-27739.866		649.333	221	3.690	836968803352844209	836967512731917775	836967512727723470	1665	
1	C20H36N8O4S	[M - H2O + H]+	C20H35N8O3S+	1.000	0.331	45.622	45.622	0.000	24	0.850	-0.237	1.824	-38543.148		467.256	221	3.692	836968934068329286	836967512765472211	836967512765472210	1667	
1	C21H35N7O3S	[M + Na]+	C21H35N7NaO3S+	0.844	0.922	55.164	55.164	0.000	19	0.328	0.619	1.013	4.138		488.243	222	3.693	836968813297539060	836967512803220951	836967512803220950	1668	
1	C10H16Br2Cl4N2O7	[M - H2O + H]+	C10H15Br2Cl4N2O6+	0.474	0.333	82.014	82.014	0.000	21	0.365	-1.488	1.948	-32348.794		556.803	222	3.696	836968817156298793	836967512836775387	836967512836775386	1669	
1	C20H16Br3F2N7O3	[M + K]+	C20H16Br3F2KN7O3+	0.643	0.637	19.928	19.928	0.000	15	0.291	-0.132	1.311	-3.455		715.844	222	3.704	836968906662746757	836967512908078563	836967512908078562	1671	
1	C29H51B3N6O9	[M + Na]+	C29H51B3N6NaO9+	0.574	0.606	88.224	88.224	0.000	34	0.710	-2.329	2.329	-1.292		680.399	222	3.705	836969346360029731	836967513008741871	836967513008741870	1674	
1	C17H31N3O6	[M - H2O + H]+	C17H30N3O5+	1.000	0.333	45.634	45.634	0.000	10	0.319	0.400	0.870	-50560.270		356.218	222	3.705	836968910617975469	836967513084239351	836967513080045046	1676	
1	C36H66N6O10	[M + K]+	C36H66KN6O10+	0.767	0.758	96.327	90.019	6.308	44	0.951	-1.592	1.798	-1.805		781.446	222	3.706	836968856201074973	836967512945827303	836967512941632998	1672	
1	C36H50N6O9	[M - H2O + H]+	C36H49N6O8+	1.000	0.333	90.007	83.552	6.456	38	0.943	-1.456	1.997	-25974.834		693.361	222	3.707	836968942482103199	836967513050684915	836967513046490610	1675	
1	C25H44N6O8	[M - H2O + H]+	C25H43N6O7+	0.509	0.034	63.389	63.389	0.000	21	0.317	0.572	0.702	-33393.856		539.319	223	3.709	836968945493613533	836967513218457095	836967513218457094	1681	
1	C18H36N2O6S	[M - H2O + H]+	C18H35N2O5S+	0.989	0.333	44.748	44.748	0.000	10	0.433	0.572	0.756	-46035.559		391.226	223	3.709	836968637174518135	836967512979381739	836967512975187434	1673	
1	C18H34N2O5	[M + Na]+	C18H34N2NaO5+	0.595	0.952	19.743	19.743	0.000	4	0.507	0.492	0.492	1.592		381.237	223	3.710	836969348629148251	836967513117793787	836967513117793786	1677	
1	C27H51N5O7	[M - H2O + H]+	C27H50N5O6+	1.000	0.333	76.983	73.542	3.441	32	0.899	-2.117	2.358	-33328.782		540.376	223	3.721	836968671353901802	836967513256205835	836967513256205834	1682	
1	C27H48N4O5S	[M + K]+	C27H48KN4O5S+	0.270	0.309	20.314	20.314	0.000	13	0.128	-4.122	4.122	-2.744		579.296	223	3.723	836968786831480710	836967513289760271	836967513289760270	1683	
1	C7H9Br3N4O2S	[M + K]+	C7H9Br3KN4O2S+	1.000	1.000	28.149	28.149	0.000	8	0.401	5.221	5.604	-4.114		488.761	224	3.740	836968686507922280	836967513327509011	836967513327509010	1684	
1	C23H42N4O6	[M - H2O + H]+	C23H41N4O5+	1.000	0.333	105.565	100.139	5.427	35	0.933	-1.199	1.694	-39731.543		453.307	225	3.742	836968690630923166	836967513365257751	836967513365257750	1685	
1	C47H71N9O12	[M + Na]+	C47H71N9NaO12+	0.776	0.997	60.871	54.905	5.966	34	0.911	-0.418	0.815	3.237		976.515	225	3.743	836968839113480309	836967513403006491	836967513403006490	1686	
1	C33H42N6O6	[M - H2O + H]+	C33H41N6O5+	0.377	0.236	87.465	87.465	0.000	39	0.790	-1.077	1.140	-29947.226		601.316	225	3.743	836969087718269282	836967513440755231	836967513440755230	1687	
1	C11H12O	[M + Na]+	C11H12NaO+	0.551	0.391	38.005	37.102	0.903	3	0.956	0.354	0.623	0.078		183.078	225	3.744	836968746142537321	836967513507864103	836967513507864102	1689	
1	C16H26F3N3O5	[M - H2O + H]+	C16H25F3N3O4+	0.577	0.136	45.881	45.881	0.000	12	0.291	-0.054	1.009	-47373.273		380.179	225	3.745	836968663548302000	836967513809854023	836967513809854022	1698	
1	C28H51N5O10	[M + Na]+	C28H51N5NaO10+	0.896	0.864	31.224	31.224	0.000	19	0.449	0.831	1.558	0.604		640.353	225	3.745	836969208212236554	836967513843408459	836967513843408458	1699	
1	C13H19Br4N3O3	[M - H2O + H]+	C13H18Br4N3O2+	0.526	0.333	48.156	48.156	0.000	13	0.199	0.802	2.363	-31947.916		563.811	225	3.746	836969253485555045	836967513545612843	836967513545612842	1690	
1	C16H33F3N6O5	[M - H2O + H]+	C16H32F3N6O4+	0.583	0.163	70.435	70.435	0.000	25	0.483	-1.658	2.621	-41961.906		429.242	225	3.746	836968986195140100	836967513994403419	836967513994403418	1703	
1	C13H7Br3F3N3O5	[M - H2O + H]+	C13H6Br3F3N3O4+	0.343	0.333	-1.786	-1.786	0.000	0	0.000	-5.723	5.723	-32064.764		561.783	225	3.747	836968637472313770	836967513621110323	836967513621110322	1692	
1	C35H40N2O5	[M - H2O + H]+	C35H39N2O4+	0.554	0.303	19.875	19.875	0.000	17	0.310	2.323	2.985	-32665.061		551.293	225	3.747	836968885246630397	836967514065706595	836967514065706594	1705	
1	C56H76N6O17	[M + H3N + H]+	C56H80N7O17+	0.385	0.058	65.657	55.850	9.807	32	0.645	-2.657	2.657	-1.319		1122.559	225	3.747	836969555102153840	836967513663053367	836967513663053366	1693	
1	C33H48N6O8	[M - H2O + H]+	C33H47N6O7+	1.000	0.333	65.529	58.685	6.844	35	0.899	-0.890	1.299	-28169.800		639.350	225	3.748	836968704434377769	836967513700802107	836967513700802106	1694	
1	C25H38N4O6	[M - H2O + H]+	C25H37N4O5+	1.000	0.333	51.885	48.692	3.193	20	0.876	0.132	1.423	-38054.665		473.276	225	3.748	836968755432920720	836967513583361583	836967513583361582	1691	
1	C31H39N5O3	[M + Na]+	C31H39N5NaO3+	1.000	1.000	45.722	45.722	0.000	18	0.247	1.729	2.098	0.795		552.295	225	3.748	836969023121792773	836967513474309667	836967513474309666	1688	
1	C14H13Br4N3O3	[M - H2O + H]+	C14H12Br4N3O2+	0.506	0.218	2.129	2.129	0.000	1	0.018	-0.175	0.476	-31610.077		569.766	225	3.749	836968712630047951	836967513738550847	836967513738550846	1695	
1	C34H54N6O8	[M - H2O + H]+	C34H53N6O7+	1.000	0.333	74.335	67.375	6.959	33	0.905	-1.202	1.403	-27396.682		657.397	225	3.749	836968711635997880	836967513776299587	836967513776299586	1697	
1	C15H30N4O3S	[M - H2O + H]+	C15H29N4O2S+	0.915	0.303	50.368	50.368	0.000	18	0.738	0.326	0.937	-54705.658		329.202	225	3.750	836968918159334112	836967513885351503	836967513881157198	1700	
1	C25H36N7O10	[M - H2O + H]+	C25H35N7O9+	0.381	0.245	87.943	84.771	3.172	29	0.437	-1.249	2.013	-31202.516		577.248	225	3.751	836968995296779908	836967513918905939	836967513918905938	1701	
1	C48H83N11O19	[M - H2O + H]+	C48H82N11O18+	1.000	0.333	55.659	48.192	7.467	41	0.861	-1.074	1.097	-16370.067		1100.577	225	3.752	836968737271584256	836967514032152159	836967514032152158	1704	
1	C33H48N6O11	[M - H2O + H]+	C33H47N6O10+	0.420	0.324	25.924	25.924	0.000	19	0.572	-2.445	2.543	-26206.359		687.333	225	3.754	836969525557476201	836967512874524127	836967512870329822	1670	
1	C32H45F3N4O5	[M + Na]+	C32H45F3N4NaO5+	0.910	0.969	53.914	53.914	0.000	30	0.556	-0.227	1.189	1.827		645.325	226	3.760	836968995028344427	836967513184902659	836967513184902658	1680	
1	C20H29BN4O6	[M - H2O + H]+	C20H28BN4O5+	0.771	0.000	46.530	46.530	0.000	30	0.930	-0.955	1.320	-43480.691		414.218	226	3.760	836968713468908790	836967514141204075	836967514137009770	1707	
1	C16H6Br2Cl2N2O2	[M + K]+	C16H6Br2Cl2KN2O2+	0.661	0.666	0.344	-1.717	2.061	0	0.000	-5.134	5.134	-2.868		524.779	226	3.761	836968672238899965	836967514367696515	836967514367696514	1713	
1	C32H47N6O10	[M + Na]+	C32H47N6NaO10+	1.000	1.000	98.960	98.960	0.000	38	0.715	-0.667	0.751	-2.588		698.323	226	3.761	836969574890880194	836967514405445255	836967514405445254	1714	
1	C40H62N8O9	[M - H2O + H]+	C40H61N8O8+	1.000	0.333	96.968	90.775	6.193	47	0.939	-0.044	0.681	-23047.134		781.461	226	3.761	836968707542357074	836967514250255991	836967514250255990	1710	
1	C15H26N4O8	[M - H2O + H]+	C15H25N4O7+	1.000	0.333	85.866	84.274	1.593	22	0.879	-0.225	1.284	-48263.963		373.172	226	3.761	836968724533482892	836967514103455335	836967514103455334	1706	
1	C35H54N6O7	[M - H2O + H]+	C35H53N6O6+	1.000	0.000	47.760	47.760	0.000	34	0.892	-0.764	1.311	-27566.475		653.401	226	3.761	836969307134898291	836967514174758511	836967514174758510	1708	
1	C10H18N2O6	[M - H2O + H]+	C10H17N2O5+	1.000	0.333	53.952	50.587	3.365	7	0.973	-0.174	0.739	-73479.164		245.113	226	3.762	836968826517985380	836967514325753471	836967514325753470	1712	
1	C67H90N16O17	[M - H2O + H]+	C67H89N16O16+	0.669	0.333	61.005	52.740	8.265	43	0.825	-0.726	0.780	-13115.323		1373.658	226	3.762	836968952250637391	836967514292199035	836967514288004730	1711	
1	C29H39N3O7	[M - H2O + H]+	C29H38N3O6+	0.532	0.327	101.585	101.585	0.000	31	0.702	-0.602	1.233	-34349.264		524.278	226	3.763	836968722587325783	836967514522885779	836967514522885778	1717	
1	C22H42N4O8	[M + Na]+	C22H42N4NaO8+	0.999	1.000	71.546	71.546	0.000	29	0.724	-0.487	1.282	-2.036		513.288	226	3.763	836968725598836127	836967514443193995	836967514443193994	1715	
1	C50H78N10O14	[M - H2O + H]+	C50H77N10O13+	0.998	0.333	88.151	76.701	11.450	46	0.915	-0.906	1.048	-17561.603		1025.567	226	3.763	836968980360863109	836967514485137039	836967514480942734	1716	
1	C29H39F2N3O4	[M - H2O + H]+	C29H38F2N3O3+	0.186	0.114	6.233	6.233	0.000	8	0.030	-1.833	1.843	-35020.969		514.287	226	3.763	836968716111320384	836967514636131999	836967514636131998	1720	
1	C50H76N10O13	[M + Na]+	C50H76N10NaO13+	0.594	0.860	55.044	46.262	8.782	33	0.719	-1.042	1.070	0.083		1047.549	226	3.763	836969038988844999	836967514560634519	836967514560634518	1718	
1	C31H48N6O10	[M + Na]+	C31H48N6NaO10+	0.860	0.980	89.482	87.135	2.346	46	0.870	-1.044	1.086	0.840		687.333	226	3.764	836968819387668540	836967514598383259	836967514598383258	1719	
1	C17H24N4O3	[M + Na]+	C17H24N4NaO3+	0.448	0.773	31.583	31.583	0.000	7	0.248	0.346	2.308	5.135		355.176	226	3.764	836968816380352528	836967514212507251	836967514212507250	1709	
1	C43H62N8O12	[M - H2O + H]+	C43H61N8O11+	0.999	0.333	117.220	113.856	3.364	46	0.877	-0.772	1.117	-20806.513		865.449	226	3.775	836968858793154870	836967514711629479	836967514711629478	1722	
1	C31H46N6O10	[M - H2O + H]+	C31H45N6O9+	1.000	0.333	90.448	84.996	5.452	43	0.955	-0.978	1.291	-27908.885		645.325	227	3.777	836968895627532830	836967514745183915	836967514745183914	1723	
1	C32H59N9O9	[M + Na]+	C32H59N9NaO9+	0.999	0.993	54.187	54.187	0.000	33	0.827	-1.701	1.701	-3.782		736.430	227	3.779	836968738089473582	836967514782932655	836967514782932654	1724	
1	C27H26Br2Cl2N4O4	[M + K]+	C27H26Br2Cl2KN4O4+	1.000	1.000	3.379	3.379	0.000	6	0.301	-2.596	2.596	-2.447		736.931	227	3.782	836968738743785029	836967514887790267	836967514887790266	1727	
1	C22H40N4O6	[M - H2O + H]+	C22H39N4O5+	1.000	0.333	105.220	101.617	3.602	32	0.878	-1.089	1.734	-40999.231		439.291	227	3.783	836968905534478897	836967514963287747	836967514959093442	1729	
1	C30H45N5O9	[M - H2O + H]+	C30H44N5O8+	1.000	0.333	111.045	107.987	3.058	43	0.940	-2.536	2.807	-29901.243		602.319	227	3.783	836969128956666693	836967515898617639	836967515898617638	1756	
