CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1323	1598	33	0.8679	18.011
1598	1790	33	0.8446	-131.095
1169	1508	33	0.8516	-99.069
1508	1595	33	0.8502	-99.068
1364	1625	33	0.8847	-99.069
1595	1625	33	0.9294	-71.037
1625	1655	33	0.8765	71.037
1595	1655	33	0.9272	-0.000
1655	1790	33	0.9451	-14.015
1655	1815	33	0.9124	-47.999
738	1022	33	0.8442	-182.069
1323	1359	33	0.8949	-101.047
1359	1364	33	0.9324	30.010
1359	1433	33	0.9311	1.979
1323	1364	33	0.8848	-71.037
1364	1433	33	0.9187	-28.031
1323	1790	33	0.8464	-113.084
1595	1790	33	0.9602	-14.015
1790	1815	33	0.9627	-33.984
1323	1433	33	0.8882	-99.068
1323	1815	33	0.8516	-147.068
1595	1815	33	0.9571	-48.000
1323	1595	33	0.8522	-99.069
2	170	34	0.7	-20.464
169	170	34	0.7461	-17.027
170	196	34	0.8728	-1.973
184	225	34	0.7952	0.984
196	225	34	0.8804	-0.025
205	225	34	0.7952	0.978
184	205	34	1.0	0.005
1640	1726	35	0.9491	0.002
1679	1726	35	0.9554	0.002
1640	1679	35	0.9721	0.000
622	701	36	0.9662	0.000
346	435	37	0.8359	0.002
1877	1905	39	0.9399	43.990
1399	1406	40	0.9438	-0.044
1309	1399	40	0.9039	113.084
1110	1229	41	0.8933	-16.977
1110	1452	41	0.8584	15.996
1185	1452	41	0.8412	18.009
1186	1452	41	0.8541	-364.677
1452	1453	41	0.8443	364.677
1186	1453	41	0.9882	-0.000
1187	1453	41	0.9007	9.006
1227	1453	41	0.8772	9.005
1186	1187	41	0.9066	-9.006
1187	1227	41	0.9587	0.001
1186	1227	41	0.8848	-9.005
473	891	42	0.9666	0.000
571	891	42	0.9585	0.000
662	891	42	0.9549	0.000
874	891	42	0.9608	0.000
473	874	42	0.9575	0.000
571	874	42	0.9554	0.000
662	874	42	0.9572	0.000
473	571	42	0.9753	-0.000
473	662	42	0.9768	0.000
571	662	42	0.9756	0.000
1403	1743	45	0.929	-113.084
1952	1953	46	0.7953	-347.692
1953	1958	46	0.7161	-49.534
1958	1959	46	0.7661	-1092.613
1955	1960	46	0.871	-99.068
1952	1959	46	0.7521	-1489.839
1959	1960	46	0.7854	-425.227
1450	1469	47	0.9252	30.010
1450	1559	47	0.9367	1.979
1450	1750	47	0.9324	-12.036
824	1225	47	0.9534	1.944
1060	1225	47	0.9301	-32.062
1469	1559	47	0.9433	-28.031
1469	1682	47	0.917	-42.047
1469	1750	47	0.9556	-42.047
1469	1770	47	0.9222	-39.995
546	639	47	0.9609	-63.995
639	733	47	0.9482	60.000
639	754	47	0.9354	75.996
639	784	47	0.9431	90.011
639	814	47	0.9424	60.000
639	939	47	0.9193	75.996
639	1005	47	0.9802	0.000
639	1242	47	0.9622	63.995
698	1292	47	0.9207	14.975
1211	1292	47	0.9087	63.995
1292	1770	47	0.9454	-111.032
332	939	47	0.9114	43.042
546	939	47	0.9116	12.000
733	939	47	0.9213	15.995
754	939	47	0.9155	-0.000
784	939	47	0.9257	-14.015
814	939	47	0.9164	15.995
824	939	47	0.9036	131.023
939	1005	47	0.9086	-75.995
939	1060	47	0.9158	-97.017
546	1005	47	0.9612	-63.995
733	1005	47	0.954	-60.000
754	1005	47	0.9397	-75.995
784	1005	47	0.9534	-90.011
814	1005	47	0.9496	-60.000
1005	1060	47	0.9127	-21.021
1005	1242	47	0.9768	63.995
348	1259	47	0.9174	-224.116
698	1259	47	0.9206	-111.032
960	1259	47	0.9021	18.012
546	733	47	0.9519	-3.995
546	754	47	0.9399	12.001
546	784	47	0.9511	26.016
546	814	47	0.9505	-3.995
546	1060	47	0.9227	-85.016
546	1242	47	0.9666	0.000
733	824	47	0.9268	-115.027
754	824	47	0.9339	-131.023
