CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
77	80	59.956	0.000	0.9047	0.7198	1
78	80	1.997	0.000	0.8873	0.7830	1
79	269	1.917	0.000	0.7677	0.5836	1
79	289	0.959	0.000	0.7407	0.7032	1
82	104	61.957	0.000	0.8087	0.6145	1
82	272	-27.069	0.000	0.7830	0.5525	1
82	503	-35.078	0.000	0.8630	0.5807	1
82	750	4.920	0.000	0.8299	0.6569	1
83	91	27.934	0.000	0.8010	0.6260	1
83	112	-41.077	0.000	0.7023	0.6055	1
83	122	-42.061	0.000	0.7294	0.6066	1
83	177	27.945	0.000	0.7555	0.6769	1
83	209	44.960	0.000	0.7301	0.6644	1
83	265	-85.150	0.000	0.7117	0.6079	1
83	296	-85.150	0.000	0.7115	0.5722	1
83	317	-24.105	0.000	0.7071	0.5575	1
83	336	-33.599	0.000	0.7409	0.5972	1
83	393	-44.059	0.000	0.7011	0.5455	1
83	440	-23.066	0.000	0.7061	0.6857	1
83	493	-119.134	0.000	0.7334	0.5256	1
83	713	-26.066	0.000	0.7094	0.6368	1
84	1280	-96.057	0.000	0.9712	0.6627	1
84	1337	-97.017	0.000	0.9403	0.5732	1
86	503	-57.060	0.000	0.8054	0.6768	1
90	102	-97.053	0.000	0.8176	0.4482	1
90	141	25.990	0.000	0.9169	0.6380	1
90	199	26.027	0.000	0.9339	0.6380	1
90	214	0.995	0.000	0.9455	0.7887	1
90	293	23.975	0.000	0.9364	0.6619	1
90	346	-65.015	0.000	0.7037	0.4839	1
90	422	-95.074	0.000	0.7072	0.4440	1
90	514	-97.053	0.000	0.8279	0.4876	1
90	520	-71.037	0.000	0.8418	0.5600	1
91	99	16.043	0.000	0.7125	0.8468	1
91	106	-69.047	0.000	0.7338	0.4340	1
91	177	0.011	0.000	0.9102	0.8865	1
91	276	-69.047	0.000	0.7315	0.4953	1
91	289	-0.947	0.000	0.7403	0.7842	1
91	296	-113.084	0.000	0.7007	0.4280	1
91	535	-111.057	0.000	0.7103	0.5758	1
91	699	-54.995	0.000	0.7076	0.6195	1
91	1367	-149.078	0.000	0.7443	0.3355	1
91	1395	-26.005	0.000	0.7107	0.6648	1
92	133	0.049	0.000	0.8608	0.7778	1
93	197	-89.050	0.000	0.7689	0.4604	1
94	301	-71.037	0.000	0.7263	0.5451	1
94	977	-113.084	0.000	0.7029	0.4217	1
95	117	-0.035	0.000	0.9781	0.9350	1
95	1505	-26.029	0.000	0.7265	0.4615	1
97	99	17.026	0.000	0.7519	0.6082	1
97	109	0.011	0.000	0.9419	0.9521	1
97	209	18.010	0.000	0.7763	0.9014	1
97	350	-54.011	0.000	0.7151	0.6215	1
97	435	-44.987	0.000	0.7154	0.5955	1
98	270	-53.081	0.000	0.7409	0.5228	1
98	560	-67.097	0.000	0.7066	0.5378	1
98	624	-67.096	0.000	0.7422	0.5328	1
99	109	-17.015	0.000	0.7010	0.6666	1
99	209	0.984	0.000	0.9246	0.9426	1
99	310	-26.016	0.000	0.7985	0.7742	1
99	326	-40.031	0.000	0.7258	0.6932	1
99	351	3.995	0.000	0.7482	0.7942	1
99	498	-10.021	0.000	0.7592	0.7596	1
99	532	-56.063	0.000	0.7572	0.6615	1
99	551	-68.026	0.000	0.8281	0.6354	1
99	583	-28.032	0.000	0.7474	0.7192	1
99	586	-44.027	0.000	0.7164	0.6215	1
99	699	-71.037	0.000	0.7090	0.6077	1
99	713	-70.042	0.000	0.7494	0.6794	1
99	716	-70.078	0.000	0.7057	0.6794	1
99	1182	-70.078	0.000	0.7927	0.7057	1
99	1320	-86.037	0.000	0.7355	0.6404	1
99	1345	-70.078	0.000	0.7708	0.7254	1
101	239	-26.016	0.000	0.7923	0.7021	1
101	312	-25.985	0.000	0.7708	0.6971	1
101	386	-25.966	0.000	0.7671	0.6711	1
101	422	-42.047	0.000	0.8594	0.7809	1
101	515	-42.047	0.000	0.7077	0.6687	1
101	517	-26.016	0.000	0.7973	0.6980	1
101	697	-76.031	0.000	0.8095	0.6422	1
101	739	37.991	0.000	0.7414	0.5849	1
101	1020	23.975	0.000	0.7241	0.5136	1
101	1139	-10.010	0.000	0.7237	0.5702	1
102	111	-265.118	0.000	0.7269	0.3746	1
102	114	-13.979	0.000	0.7540	0.7414	1
102	135	-16.031	0.000	0.7417	0.7016	1
102	144	0.050	0.000	0.9824	0.8840	1
102	180	-13.929	0.000	0.7814	0.7387	1
102	210	26.027	0.000	0.7192	0.6396	1
102	216	-73.053	0.000	0.7131	0.5203	1
102	219	-16.031	0.000	0.9147	0.8160	1
102	239	18.011	0.000	0.7778	0.6816	1
102	253	0.050	0.000	0.8843	0.6055	1
102	312	18.041	0.000	0.7871	0.6816	1
102	386	18.060	0.000	0.7788	0.6816	1
102	463	37.990	0.000	0.7356	0.5396	1
102	511	69.519	0.000	0.7588	0.5952	1
102	514	-0.000	0.000	0.9835	0.8498	1
102	517	18.010	0.000	0.7879	0.6816	1
102	520	26.016	0.000	0.8814	0.7157	1
102	642	-184.085	0.000	0.7516	0.4936	1
102	682	-127.064	0.000	0.7507	0.4874	1
102	1028	-272.101	0.000	0.7330	0.3912	1
102	1078	-10.010	0.000	0.7837	0.5528	1
103	121	48.057	0.000	0.9363	0.6046	1
103	347	32.084	0.000	0.8819	0.5371	1
103	356	32.026	0.000	0.8931	0.5750	1
103	520	8.051	0.000	0.8119	0.5317	1
103	536	32.026	0.000	0.7135	0.5487	1
103	583	48.057	0.000	0.9327	0.6189	1
103	606	-1.958	0.000	0.8971	0.5726	1
104	109	-28.031	0.000	0.7540	0.6027	1
104	124	-13.990	0.000	0.7246	0.8143	1
104	141	17.974	0.000	0.9466	0.8120	1
104	199	18.010	0.000	0.8965	0.8120	1
104	206	17.007	0.000	0.8092	0.8997	1
104	251	-83.037	0.000	0.7247	0.6268	1
104	301	-53.027	0.000	0.7312	0.5523	1
106	112	0.036	0.000	0.8345	0.8125	1
