CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1103	1388	-106.555	0.000	0.7029	0.5287	1
1103	1391	-85.052	0.000	0.7337	0.5835	1
1103	1468	-99.052	0.000	0.7030	0.6304	1
1103	1470	-99.569	0.000	0.7100	0.6344	1
1103	1473	-99.067	0.000	0.7136	0.6355	1
1103	1539	-375.231	0.000	0.7011	0.6640	1
1103	1561	-99.067	0.000	0.7314	0.5777	1
1103	1569	-164.136	0.000	0.7421	0.5676	1
1103	1570	-106.075	0.000	0.7578	0.5877	1
1103	1579	-62.541	0.000	0.7342	0.6372	1
1103	1606	-106.075	0.000	0.7786	0.6330	1
1103	1801	-204.136	0.000	0.7447	0.5247	1
1104	1117	-121.015	0.000	0.7495	0.5371	1
1104	1118	-227.161	0.000	0.7675	0.5485	1
1104	1225	-3.993	0.000	0.8724	0.7790	1
1104	1240	226.631	0.000	0.7855	0.6963	1
1104	1242	113.086	0.000	0.8846	0.7457	1
1104	1243	-99.067	0.000	0.8363	0.7661	1
1104	1246	-99.568	0.000	0.8524	0.7247	1
1104	1247	-440.298	0.000	0.7158	0.6008	1
1104	1300	128.061	0.000	0.7608	0.6384	1
1104	1348	-227.125	0.000	0.7623	0.5653	1
1104	1349	162.602	0.000	0.7657	0.4852	1
1104	1384	-201.118	0.000	0.7036	0.4833	1
1104	1385	175.605	0.000	0.7178	0.5832	1
1104	1386	176.107	0.000	0.7650	0.5993	1
1104	1387	-200.115	0.000	0.7329	0.5451	1
1104	1388	169.610	0.000	0.7310	0.4862	1
1104	1391	191.113	0.000	0.7555	0.5694	1
1104	1392	-170.104	0.000	0.7975	0.6225	1
1104	1405	-186.099	0.000	0.7971	0.6210	1
1104	1472	-198.135	0.000	0.7896	0.5960	1
1104	1539	-99.066	0.000	0.8445	0.7109	1
1104	1570	170.090	0.000	0.7514	0.5288	1
1104	1571	-212.151	0.000	0.8105	0.6912	1
1104	1579	213.624	0.000	0.7526	0.6169	1
1104	1580	-125.082	0.000	0.7680	0.6454	1
1104	1605	-212.150	0.000	0.8174	0.6557	1
1104	1606	170.090	0.000	0.7818	0.5904	1
1104	1607	-210.099	0.000	0.8645	0.7663	1
1104	1615	-210.577	0.000	0.7803	0.5908	1
1104	1674	-127.062	0.000	0.8098	0.5718	1
1104	1736	153.097	0.000	0.7539	0.5592	1
1104	1740	-246.135	0.000	0.7752	0.5889	1
1104	1784	-182.068	0.000	0.8900	0.7213	1
1104	1801	72.029	0.000	0.7816	0.4666	1
1105	1119	0.034	0.000	0.8177	0.6459	1
1105	1147	87.066	0.000	0.7660	0.5526	1
1105	1285	-99.034	0.000	0.7643	0.5948	1
1105	1371	-99.034	0.000	0.8535	0.7194	1
1106	1111	-63.469	0.000	0.7273	0.5121	1
1106	1112	0.045	0.000	0.9275	0.7772	1
1106	1113	-309.116	0.000	0.7087	0.5139	1
1106	1186	-55.471	0.000	0.7356	0.6325	1
1106	1453	-55.471	0.000	0.7268	0.6094	1
1107	1676	72.981	0.000	0.7177	0.5273	1
1109	1377	18.012	0.000	0.9001	0.7919	1
1109	1412	-99.067	0.000	0.9019	0.7367	1
1110	1111	372.675	0.000	0.8115	0.6998	1
1110	1147	258.105	0.000	0.7058	0.5088	1
1110	1185	-2.013	0.000	0.8380	0.7067	1
1110	1186	380.673	0.000	0.7788	0.6084	1
1110	1187	371.667	0.000	0.7157	0.5596	1
1110	1229	-16.977	0.000	0.8933	0.7895	1
1110	1430	128.097	0.000	0.7402	0.6242	1
1110	1452	15.996	0.000	0.8584	0.6234	1
1110	1453	380.673	0.000	0.7679	0.6030	1
1111	1112	63.514	0.000	0.7773	0.6094	1
1111	1186	7.999	0.000	0.8030	0.7080	1
1111	1187	-1.008	0.000	0.7726	0.6576	1
1111	1227	-1.007	0.000	0.7548	0.6540	1
1111	1452	-356.679	0.000	0.7007	0.4933	1
1111	1453	7.998	0.000	0.7955	0.7119	1
1112	1113	-309.161	0.000	0.7163	0.5896	1
1112	1186	-55.515	0.000	0.7783	0.7532	1
1112	1187	-64.521	0.000	0.7376	0.6450	1
1112	1227	-64.521	0.000	0.7295	0.6464	1
1112	1453	-55.516	0.000	0.7734	0.7263	1
1113	1147	131.078	0.000	0.7846	0.5885	1
1113	1160	0.037	0.000	0.7224	0.6334	1
1113	1185	-129.041	0.000	0.7442	0.6362	1
1113	1192	0.037	0.000	0.7574	0.6861	1
1113	1286	0.037	0.000	0.7302	0.6430	1
1113	1452	-111.032	0.000	0.7454	0.6464	1
1113	1519	128.096	0.000	0.7156	0.5894	1
1113	1526	128.042	0.000	0.7160	0.5902	1
1114	1517	47.001	0.000	0.7190	0.5798	1
1116	1117	-336.672	0.000	0.7807	0.7159	1
